83217.9,83251.9,83152.5,83194.9,30.991,2578485.5153
83194.9,83194.9,83100.1,83145.5,35.458,2948145.9517
83145.5,83255.0,83109.6,83221.3,31.14,2590856.1021
83221.3,83290.5,83214.3,83290.5,17.797,1481624.8414
83290.5,83338.3,83242.7,83338.3,84.644,7052185.3515
83338.3,83338.3,83239.8,83281.1,26.073,2171664.8937
83281.1,83320.3,83239.8,83239.8,8.7,724560.207
83239.8,83272.2,83222.5,83272.2,20.866,1736850.8797
83272.2,83433.1,83272.1,83433.1,79.075,6593280.6817
83433.1,83433.1,83321.0,83347.1,51.425,4287470.9844
83347.1,83350.0,83311.8,83350.0,9.533,794410.927
83350.0,83392.7,83345.6,83392.7,13.699,1141936.8438
83392.7,83540.4,83392.6,83540.4,434.39,36262639.4403
83540.4,83743.1,83540.4,83703.4,503.028,42063474.7644
83703.4,83703.4,83519.1,83539.7,64.048,5353234.7754
83539.7,83659.9,83539.7,83592.2,31.054,2596741.0187
83592.2,83602.6,83519.1,83519.1,32.713,2734185.0712
83519.1,83576.8,83506.9,83559.5,22.157,1850937.8817
83559.5,83679.3,83540.9,83586.9,256.85,21473385.6118
83586.9,83613.5,83440.5,83450.3,125.97,10517276.839
83450.3,83523.2,83450.3,83521.8,81.896,6837196.372
83521.8,83832.6,83521.8,83728.3,254.675,21325898.1575
83728.3,83728.4,83609.2,83642.5,96.512,8072562.8872
83642.5,83698.3,83529.7,83529.7,288.997,24167529.502
83529.7,83535.6,83329.7,83356.8,413.907,34527028.987
83356.8,83409.1,83299.2,83366.3,102.504,8543785.8422
83366.3,83458.4,83366.3,83446.1,37.835,3156744.7392
83446.1,83453.2,83392.8,83418.2,42.948,3582811.5964
83418.2,83428.9,83326.0,83328.0,29.296,2442546.312
83328.0,83378.8,83300.1,83372.1,39.462,3288726.5708
83372.1,83400.0,83338.0,83342.6,15.607,1301243.1173
83342.6,83374.6,83300.0,83315.4,47.773,3981000.7813
83315.4,83354.9,83300.0,83317.4,23.479,1956569.0819
83317.4,83384.9,83312.4,83384.8,39.504,3292693.5521
83384.8,83423.9,83348.0,83423.9,32.956,2747584.9742
83423.9,83447.2,83326.7,83346.2,34.309,2861460.5507
83346.2,83346.3,83225.0,83306.0,94.939,7906753.9859
83306.0,83364.8,83289.0,83358.1,30.155,2512623.4201
83358.1,83387.8,83300.0,83380.4,39.028,3252429.7492
83380.4,83428.5,83355.0,83355.1,49.41,4120702.4451
83355.1,83371.1,83295.2,83295.2,55.651,4637547.4956
83295.2,83353.5,83295.2,83344.3,22.091,1840840.6484
83344.3,83450.0,83344.3,83428.9,34.81,2903845.7297
83428.9,83477.8,83383.9,83398.3,35.461,2959350.3147
83398.3,83423.6,83355.0,83366.3,17.533,1462167.2559
83366.3,83410.1,83351.4,83410.0,13.592,1133259.2805
83410.0,83416.3,83388.0,83393.7,8.645,721002.2684
83393.7,83407.8,83390.0,83403.7,16.642,1387953.4162
83403.7,83467.2,83354.8,83467.1,17.737,1479285.95
83467.1,83467.2,83303.7,83303.7,40.232,3354537.5815
83303.7,83303.7,83226.0,83261.6,87.406,7276929.4356
83261.6,83279.9,83226.3,83233.2,30.915,2573554.1818
83233.2,83258.0,83225.7,83225.8,32.974,2744565.5904
83225.8,83225.8,83129.9,83167.5,158.402,13172775.2598
83167.5,83196.0,83128.1,83128.2,47.128,3919132.6206
83128.2,83190.0,83120.0,83122.1,68.94,5732389.7193
83122.1,83231.6,83122.0,83187.9,25.096,2087421.8253
83187.9,83217.2,83164.0,83180.8,24.713,2055924.0724
83180.8,83270.4,83180.8,83234.4,43.125,3589682.2545
83234.4,83290.9,83214.0,83282.9,39.087,3254781.9002
83282.9,83371.4,83282.8,83347.6,85.602,7132696.1514
83347.6,83422.0,83342.5,83342.5,32.156,2681280.6881
83342.5,83354.7,83235.3,83235.3,34.729,2892548.2864
83235.3,83258.5,83189.9,83199.8,29.118,2422974.0273
83199.8,83225.1,83183.4,83183.4,54.332,4520017.3572
83183.4,83226.6,83168.4,83195.6,35.381,2943448.8177
83195.6,83231.6,83169.8,83228.6,26.413,2197512.2378
83228.6,83301.8,83220.9,83269.8,21.517,1791453.8937
83269.8,83333.3,83269.8,83318.8,44.418,3700261.3844
83318.8,83388.0,83312.0,83333.2,27.279,2273787.3049
83333.2,83354.5,83322.0,83324.2,14.135,1177993.5902
83324.2,83386.3,83324.2,83386.3,17.182,1432460.6163
83386.3,83400.0,83377.7,83382.1,35.237,2938428.1754
83382.1,83400.0,83382.1,83393.8,13.549,1129911.8342
83393.8,83441.3,83375.4,83441.3,23.657,1973026.3645
83441.3,83471.3,83380.5,83380.5,37.24,3107290.8922
83380.5,83385.7,83262.9,83262.9,46.626,3884588.8965
83262.9,83297.4,83262.9,83288.7,18.573,1546902.2602
83288.7,83297.4,83168.7,83206.2,127.379,10601350.5874
83206.2,83232.4,83180.0,83208.6,23.833,1983156.7288
83208.6,83408.9,83187.3,83393.8,28.145,2344118.1735
83393.8,83451.3,83276.0,83277.6,88.729,7399523.253
83277.6,83277.6,83117.4,83197.3,84.025,6988982.0237
83197.3,83295.7,83173.0,83245.4,50.008,4163394.0706
83245.4,83277.0,83222.5,83272.3,42.206,3513764.0048
83272.3,83384.2,83239.7,83368.7,76.513,6377042.5172
83368.7,83400.0,83330.1,83358.1,31.024,2586274.205
83358.1,83358.6,83319.8,83342.6,32.136,2678420.4282
83342.6,83497.9,83332.1,83497.9,36.282,3025690.4869
83497.9,83574.8,83486.9,83488.2,83.403,6967048.0234
83488.2,83540.8,83477.1,83540.8,36.723,3066314.8847
83540.8,83580.5,83482.1,83534.5,74.051,6187430.9272
83534.5,83550.0,83503.5,83517.6,25.284,2111776.273
83517.6,83550.0,83492.9,83550.0,22.284,1861242.893
83550.0,83623.8,83526.3,83585.2,88.434,7390655.7849
83585.2,83622.1,83564.2,83622.1,37.018,3094678.8118
83622.1,83626.6,83580.0,83600.0,47.297,3954116.1554
83600.0,83651.3,83522.7,83565.8,38.667,3232828.5883
83565.8,83570.3,83474.8,83493.2,17.624,1471849.2938
83493.2,83501.6,83466.9,83501.6,12.669,1057762.6935
83501.6,83501.6,83444.4,83462.8,50.889,4247756.2602
83462.8,83483.6,83453.3,83483.5,11.475,957742.5785
83483.5,83520.0,83483.5,83516.0,9.025,753660.8821
83516.0,83519.9,83459.8,83459.9,16.684,1393066.4414
83459.9,83476.2,83452.6,83455.9,4.3,358870.2462
83455.9,83464.5,83444.4,83464.5,5.136,428619.5918
83464.5,83499.7,83446.6,83499.7,5.385,449463.3105
83499.7,83578.7,83490.7,83578.7,14.432,1205553.0342
83578.7,83578.7,83505.4,83508.3,35.605,2973907.3293
83508.3,83539.7,83495.3,83513.2,27.991,2337601.1401
83513.2,83591.2,83513.2,83591.2,17.364,1450621.7531
83591.2,83627.5,83567.4,83627.5,31.456,2629396.0411
83627.5,83632.9,83582.8,83584.4,9.284,776243.2218
83584.4,83601.9,83544.1,83550.1,11.387,951590.4981
83550.1,83559.9,83525.0,83530.0,9.455,789876.0178
83530.0,83560.0,83406.8,83412.0,24.699,2061469.2865
83412.0,83459.8,83402.0,83453.6,35.505,2961844.8098
83453.6,83502.0,83450.6,83483.9,10.323,861704.7701
83483.9,83497.9,83431.6,83440.4,12.477,1041533.9261
83440.4,83459.8,83409.7,83409.8,26.867,2241394.3478
83409.8,83420.0,83329.6,83336.3,50.619,4220515.5452
83336.3,83377.7,83308.1,83377.3,39.397,3283176.4464
83377.3,83420.1,83371.3,83420.1,18.449,1538689.2575
83420.1,83441.6,83399.5,83437.8,19.997,1668165.0689
83437.8,83500.0,83430.3,83489.9,14.079,1175096.3965
83489.9,83511.4,83462.3,83501.0,12.699,1060283.7632
83501.0,83521.6,83435.7,83462.2,16.485,1376279.0796
83462.2,83550.7,83462.2,83550.6,10.617,886647.05
83550.6,83631.0,83550.6,83615.1,41.16,3441360.7296
83615.1,83679.4,83600.0,83656.5,60.014,5019806.5058
83656.5,83682.0,83631.8,83682.0,32.04,2680613.6477
83682.0,83682.0,83649.8,83653.2,16.039,1341923.6967
83653.2,83672.0,83647.0,83650.0,10.297,861461.5063
83650.0,83755.6,83622.7,83749.4,49.772,4165463.9222
83749.4,83801.0,83704.2,83704.2,92.088,7713083.6226
83704.2,83742.0,83681.7,83684.0,18.763,1570632.1531
83684.0,83687.9,83638.8,83678.9,22.926,1918140.9726
83678.9,83720.9,83670.7,83716.8,25.298,2117207.0954
83716.8,83747.7,83669.9,83669.9,39.794,3331237.4105
83669.9,83792.8,83637.5,83712.8,82.789,6933892.225
83712.8,83719.5,83653.6,83719.4,29.724,2487417.712
83719.4,83843.4,83719.4,83770.1,102.188,8562155.2264
83770.1,83778.5,83722.9,83722.9,18.654,1562214.6628
83722.9,83743.2,83654.5,83655.3,49.529,4145345.862
83655.3,83794.6,83655.3,83767.2,50.197,4203726.5853
83767.2,83876.7,83756.8,83851.7,54.636,4580472.9596
83851.7,83896.4,83850.0,83868.8,73.568,6170757.3336
83868.8,83939.3,83868.8,83896.5,60.464,5073660.9738
83896.5,83910.8,83848.2,83859.9,31.257,2621434.7312
83859.9,83939.3,83859.8,83909.6,55.034,4618024.0105
83909.6,84019.0,83909.6,83984.0,80.695,6777651.2243
83984.0,84136.9,83975.1,84122.6,215.56,18119028.6679
84122.6,84156.5,84092.1,84092.2,82.071,6904623.4069
84092.2,84200.0,84044.5,84144.0,222.27,18704374.6431
84144.0,84281.0,84144.0,84229.4,184.169,15513250.4493
84229.4,84229.5,84176.0,84191.4,102.664,8644564.877
84191.4,84415.8,84185.3,84394.9,282.002,23781486.4447
84394.9,84514.5,84381.7,84431.6,236.592,19979152.9819
84431.6,84800.0,84431.6,84723.3,402.241,34050880.5558
84723.3,84828.6,84683.2,84823.5,261.902,22196706.4457
84823.5,85164.8,84820.7,84925.4,1575.736,134003871.5629
84925.4,84992.9,84767.5,84789.7,201.244,17076711.6479
84789.7,84826.9,84730.9,84730.9,176.814,14991863.6402
84730.9,84745.6,84582.3,84585.5,266.579,22573047.9058
84585.5,84691.6,84585.5,84672.0,108.784,9207219.6805
84672.0,84805.0,84671.9,84725.0,102.126,8654924.8609
84725.0,84799.9,84723.1,84767.3,91.529,7758709.5361
84767.3,84770.0,84700.0,84722.1,80.629,6832000.0147
84722.1,84737.6,84661.7,84665.8,80.474,6815607.3254
84665.8,84697.6,84640.3,84641.3,59.21,5013256.9077
84641.3,84650.0,84580.0,84590.1,72.294,6116550.4428
84590.1,84614.3,84587.0,84601.0,74.433,6297050.4754
84601.0,84625.2,84550.4,84576.3,80.645,6820498.3797
84576.3,84617.8,84527.1,84527.1,37.347,3158566.8541
84527.1,84541.2,84475.8,84526.8,91.033,7692019.0756
84526.8,84742.3,84519.0,84667.7,170.731,14452116.748
84667.7,84765.1,84666.9,84700.6,243.896,20661797.2921
84700.6,84925.0,84700.5,84924.9,193.989,16452577.9173
84924.9,84964.0,84856.7,84922.5,116.239,9870720.1675
84922.5,85020.4,84791.7,84791.8,126.749,10764292.1111
84791.8,84839.6,84775.4,84783.7,63.306,5368126.0193
84783.7,84803.7,84740.7,84748.0,74.515,6316903.7976
84748.0,84800.4,84729.1,84729.1,31.424,2663951.2736
84729.1,84775.1,84518.4,84523.4,166.11,14049990.0662
84523.4,84536.8,84450.0,84463.2,140.839,11898996.4401
84463.2,84479.1,84450.0,84450.8,42.759,3611494.6438
84450.8,84495.6,84407.7,84480.5,58.606,4949711.6265
84480.5,84489.7,84442.2,84454.1,31.841,2689480.9981
84454.1,84492.0,84397.5,84426.9,62.094,5243650.5164
84426.9,84483.2,84398.3,84408.0,50.56,4269440.6329
84408.0,84430.0,84370.9,84385.5,77.624,6551703.0791
84385.5,84455.4,84385.5,84444.3,29.045,2452349.4352
84444.3,84444.3,84360.0,84362.1,43.994,3712680.6336
84362.1,84370.0,84265.7,84265.7,72.163,6084592.9949
84265.7,84300.0,84170.8,84297.6,182.89,15404116.1058
84297.6,84297.6,84173.2,84261.6,64.025,5392380.552
84261.6,84261.6,84213.0,84246.2,27.918,2351829.0116
84246.2,84293.1,84232.0,84293.0,60.993,5139512.9085
84293.0,84353.3,84285.2,84344.6,60.751,5122657.6493
84344.6,84419.0,84332.3,84376.2,71.024,5992342.868
84376.2,84419.0,84322.3,84402.6,29.672,2503487.1462
84402.6,84440.7,84358.8,84440.7,35.688,3012446.6377
84440.7,84459.5,84325.2,84392.7,154.78,13060840.5134
84392.7,84398.2,84232.6,84321.6,68.964,5813162.1627
84321.6,84381.5,84289.8,84381.5,39.848,3360174.021
84381.5,84570.0,84356.9,84564.9,80.116,6768110.5572
84564.9,84599.2,84493.5,84533.3,88.991,7523676.3826
84533.3,84609.2,84509.5,84543.0,174.775,14780757.8941
84543.0,84558.0,84389.5,84391.3,87.55,7391588.7455
84391.3,84468.5,84387.6,84437.2,17.822,1504478.191
84437.2,84450.3,84381.3,84399.8,15.549,1312371.1742
84399.8,84421.6,84351.2,84402.4,43.757,3693134.8251
84402.4,84425.0,84375.5,84379.4,22.796,1923972.1885
84379.4,84419.8,84364.5,84400.0,29.119,2457129.7109
84400.0,84414.1,84320.2,84320.2,11.793,994817.142
84320.2,84320.2,84250.0,84282.5,51.939,4377533.5903
84282.5,84282.5,84230.1,84245.2,27.39,2307701.3735
84245.2,84286.0,84243.0,84244.1,16.569,1396129.6761
84244.1,84363.7,84244.0,84363.7,24.976,2105754.9866
84363.7,84378.8,84315.9,84327.0,133.278,11241117.3759
84327.0,84368.9,84267.1,84342.8,45.64,3848166.7487
84342.8,84349.9,84283.3,84340.0,35.139,2963089.5633
84340.0,84427.8,84339.7,84427.8,45.128,3808891.0538
84427.8,84495.8,84408.3,84490.1,45.81,3868470.3341
84490.1,84512.9,84375.7,84380.0,82.03,6929963.4096
84380.0,84404.6,84379.9,84392.6,13.936,1176089.635
84392.6,84504.5,84381.4,84480.3,49.285,4163533.2953
84480.3,84526.5,84420.4,84515.3,61.779,5219324.0677
84515.3,84650.0,84507.0,84510.8,141.478,11967023.6796
84510.8,84588.5,84508.7,84565.0,30.887,2610925.8913
84565.0,84608.0,84555.0,84555.1,65.597,5548720.2185
84555.1,84555.1,84472.7,84495.5,34.43,2909550.4613
84495.5,84532.8,84420.3,84532.8,48.898,4130430.1671
84532.8,84583.2,84490.4,84499.5,21.381,1807224.8012
84499.5,84600.0,84491.2,84556.1,20.581,1740314.9348
84556.1,84600.0,84474.3,84474.4,17.93,1515722.7964
84474.4,84474.4,84392.3,84420.3,59.585,5031107.1849
84420.3,84462.7,84379.5,84379.6,19.349,1633564.6577
84379.6,84386.9,84320.3,84320.4,25.972,2191035.7063
84320.4,84360.0,84300.0,84359.9,31.452,2651700.3133
84359.9,84360.0,84313.2,84346.6,27.304,2302697.0783
84346.6,84356.5,84313.0,84345.5,23.553,1986356.0778
84345.5,84445.1,84345.4,84422.3,25.763,2174668.537
84422.3,84450.5,84392.0,84418.5,45.685,3857296.5781
84418.5,84430.0,84354.0,84388.0,32.642,2754856.2877
84388.0,84388.0,84325.4,84334.9,36.468,3075947.5108
84334.9,84342.8,84314.0,84314.1,10.633,896700.3355
84314.1,84344.9,84309.5,84311.4,16.455,1387522.4517
84311.4,84333.6,84311.4,84333.5,10.968,924849.7441
84333.5,84333.6,84111.7,84111.7,116.896,9842235.9835
84111.7,84129.9,84046.3,84109.8,174.137,14642328.6197
84109.8,84130.8,84102.8,84130.8,24.421,2054077.4056
84130.8,84170.7,84129.3,84170.7,30.721,2585080.5859
84170.7,84190.0,84100.0,84100.1,35.543,2990774.9747
84100.1,84112.9,84051.0,84051.0,70.892,5960166.5598
84051.0,84094.1,84046.7,84062.9,44.966,3780257.3318
84062.9,84096.0,84039.6,84093.9,50.377,4235232.1397
84093.9,84193.4,84093.8,84191.7,45.895,3862541.0469
84191.7,84208.5,84052.3,84052.3,49.636,4176042.4728
84052.3,84076.3,84001.2,84004.7,63.126,5304397.5417
84004.7,84087.0,84001.4,84057.7,46.016,3867750.3943
84057.7,84104.9,84054.3,84096.6,39.012,3280578.1892
84096.6,84129.6,84057.9,84081.2,16.75,1408647.7562
84081.2,84155.2,84050.0,84154.4,18.856,1585755.4887
84154.4,84192.4,84102.0,84149.3,44.373,3734669.1571
84149.3,84199.9,84148.3,84197.5,54.144,4557640.6051
84197.5,84296.3,84195.0,84235.8,38.263,3223619.0923
84235.8,84249.5,84195.0,84207.5,20.244,1705029.7824
84207.5,84291.1,84207.4,84236.0,14.904,1255754.063
84236.0,84253.0,84217.2,84237.2,11.975,1008688.1673
84237.2,84259.0,84209.9,84210.0,11.312,952881.0158
84210.0,84227.5,84188.0,84227.5,11.815,994946.2794
84227.5,84396.8,84219.7,84340.0,84.975,7166451.6612
84340.0,84354.4,84300.0,84304.0,22.757,1919070.0808
84304.0,84425.0,84304.0,84359.8,40.499,3417935.5873
84359.8,84408.0,84280.0,84280.0,41.74,3521013.7039
84280.0,84335.1,84280.0,84309.9,24.694,2081807.2952
84309.9,84320.9,84296.5,84306.1,8.246,695199.7728
84306.1,84358.8,84305.3,84320.1,12.873,1085584.9446
84320.1,84384.7,84320.0,84375.0,14.869,1254302.9707
84375.0,84400.0,84358.1,84364.5,17.408,1468992.3279
84364.5,84425.0,84364.5,84414.3,24.295,2050480.985
84414.3,84562.2,84406.1,84562.2,141.44,11953140.684
84562.2,84732.2,84535.9,84682.5,294.378,24917647.9454
84682.5,84700.3,84652.4,84667.8,65.486,5545235.892
84667.8,84782.7,84654.4,84766.1,221.535,18768884.8911
84766.1,84910.5,84763.0,84900.1,490.117,41596266.4986
84900.1,85012.3,84884.0,84994.9,283.084,24050294.28
84994.9,85156.8,84983.5,85058.0,465.341,39593645.6578
85058.0,85276.8,85058.0,85210.5,776.633,66155177.8176
85210.5,85327.7,85151.1,85304.2,135.136,11518842.1962
85304.2,85472.0,85296.0,85422.7,262.852,22447173.8126
85422.7,85535.8,85250.3,85250.3,383.493,32763766.4373
85250.3,85416.5,85220.0,85220.0,221.003,18864984.9239
85220.0,85338.6,85160.0,85180.0,262.081,22344769.5049
85180.0,85198.7,85064.9,85110.4,113.101,9628779.042
85110.4,85110.4,84956.9,85036.1,306.495,26061309.4183
85036.1,85059.0,84985.2,85041.5,94.624,8045358.289
85041.5,85124.0,84993.4,85123.9,80.554,6850765.3546
85123.9,85187.3,85050.0,85055.7,74.195,6315959.7754
85055.7,85190.0,85055.6,85160.3,90.724,7723936.4622
85160.3,85233.2,85143.0,85233.1,93.818,7992846.3864
85233.1,85273.5,85172.9,85254.2,139.697,11905694.1841
85254.2,85343.5,85191.2,85343.5,130.976,11166742.6833
85343.5,85389.6,85244.6,85368.2,318.28,27163711.1091
85368.2,85425.1,85302.4,85360.8,229.803,19620912.3987
85360.8,85480.0,85360.8,85416.2,191.071,16324072.1749
85416.2,85441.7,85272.4,85272.4,143.52,12250624.4422
85272.4,85272.5,85169.9,85214.3,207.916,17718773.7282
85214.3,85292.4,85203.6,85204.2,270.973,23099349.925
85204.2,85267.1,85174.7,85220.0,514.462,43834589.9569
85220.0,85261.6,85188.1,85260.9,197.254,16808882.552
85260.9,85274.0,85231.7,85241.9,30.204,2574931.0906
85241.9,85264.2,85073.3,85085.6,127.405,10851390.5305
85085.6,85100.6,85011.7,85067.1,110.341,9383330.6437
85067.1,85100.0,85050.0,85100.0,69.494,5911421.8369
85100.0,85110.0,85051.2,85068.5,39.445,3355905.0161
85068.5,85094.9,85050.6,85085.5,57.54,4895336.4222
85085.5,85094.9,84820.9,84891.0,421.017,35757773.6119
84891.0,84987.5,84891.0,84984.4,84.304,7162040.8028
84984.4,84984.4,84894.6,84918.1,60.3,5120995.4785
84918.1,84930.5,84887.2,84899.0,48.684,4133672.5878
84899.0,84916.1,84860.3,84906.2,36.249,3077117.6012
84906.2,84964.2,84867.1,84924.0,64.901,5511111.6073
84924.0,84985.0,84897.7,84963.9,74.08,6291363.5518
84963.9,85133.9,84963.9,84980.6,611.53,52012182.6591
84980.6,84980.7,84863.8,84905.7,400.375,33994735.6563
84905.7,84932.0,84870.5,84932.0,48.078,4081842.6536
84932.0,84962.1,84770.0,84770.0,163.262,13853893.0364
84770.0,84819.3,84750.6,84797.5,64.908,5503117.6814
84797.5,84809.8,84591.4,84708.0,336.351,28472938.7274
84708.0,84734.5,84690.5,84705.8,67.198,5692663.689
84705.8,84746.8,84705.7,84735.0,30.739,2604523.7073
84735.0,84812.5,84685.9,84686.0,80.484,6821591.6022
84686.0,84686.0,84565.6,84597.0,199.024,16838233.0975
84597.0,84707.4,84596.9,84707.4,66.78,5653390.56
84707.4,84741.3,84673.6,84729.6,46.393,3930252.6207
84729.6,84775.3,84720.0,84775.2,57.797,4897706.8436
84775.2,84791.6,84713.1,84780.4,50.263,4260271.4356
84780.4,84782.8,84721.5,84730.6,22.247,1885397.7307
84730.6,84834.0,84723.6,84723.7,52.687,4467047.3619
84723.7,84755.5,84688.0,84735.7,24.512,2076729.4855
84735.7,84735.7,84650.0,84667.5,29.589,2505691.6226
84667.5,84695.5,84646.5,84681.6,43.018,3642282.6798
84681.6,84681.7,84622.0,84624.1,24.93,2110268.7125
84624.1,84726.8,84624.1,84702.6,123.032,10417204.8304
84702.6,84730.0,84690.0,84697.8,33.572,2843495.0509
84697.8,84700.0,84636.0,84640.4,78.349,6633779.9518
84640.4,84663.1,84634.7,84634.7,30.342,2568308.1132
84634.7,84641.3,84602.3,84617.4,22.178,1876636.9992
84617.4,84698.2,84617.4,84698.2,23.055,1951411.5453
84698.2,84768.2,84669.5,84700.0,160.606,13608875.2163
84700.0,84744.4,84672.5,84686.3,16.619,1407738.5713
84686.3,84686.3,84621.0,84662.0,47.826,4048661.6847
84662.0,84724.4,84650.0,84650.0,33.035,2797487.19
84650.0,84724.0,84636.0,84704.5,23.7,2006766.9395
84704.5,84724.3,84525.0,84533.9,106.373,8995973.8018
84533.9,84580.4,84502.3,84578.4,60.276,5096280.3484
84578.4,84578.4,84505.7,84532.2,59.325,5014454.5767
84532.2,84563.0,84504.8,84536.3,46.736,3950377.9398
84536.3,84558.6,84510.0,84543.1,14.264,1205626.1587
84543.1,84580.0,84535.8,84580.0,12.267,1037411.0662
84580.0,84673.6,84579.9,84630.8,63.351,5361007.8939
84630.8,84669.3,84596.3,84649.5,40.885,3460230.3135
84649.5,84654.0,84605.7,84643.8,15.771,1334652.5313
84643.8,84671.7,84600.1,84665.5,36.666,3103495.63
84665.5,84683.1,84624.0,84641.5,20.295,1718196.835
84641.5,84641.5,84515.0,84515.1,88.338,7470877.7603
84515.1,84568.7,84500.2,84560.0,31.819,2689594.42
84560.0,84560.0,84504.3,84505.4,13.763,1163279.7724
84505.4,84544.0,84505.4,84513.2,21.368,1806163.0493
84513.2,84533.6,84450.6,84462.1,57.578,4864670.524
84462.1,84500.0,84462.0,84491.0,45.878,3875671.3677
84491.0,84498.4,84470.0,84478.6,24.455,2065903.8869
84478.6,84484.2,84452.0,84484.2,24.813,2095795.2839
84484.2,84484.2,84438.8,84438.8,24.416,2062017.2475
84438.8,84518.3,84412.1,84517.0,52.69,4449945.2842
84517.0,84540.1,84507.0,84530.1,18.636,1575190.2212
84530.1,84592.1,84530.0,84571.0,79.754,6744892.5881
84571.0,84638.6,84542.5,84579.9,133.143,11262876.9175
84579.9,84629.3,84579.9,84606.1,38.727,3276604.4978
84606.1,84640.4,84606.0,84620.4,31.053,2627657.2976
84620.4,84669.3,84600.3,84653.3,41.637,3523787.8705
84653.3,84653.3,84532.7,84532.7,43.831,3707095.3276
84532.7,84554.2,84512.8,84542.1,29.129,2462378.2718
84542.1,84632.6,84533.0,84615.5,25.577,2163346.7894
84615.5,84615.6,84541.7,84556.9,34.177,2890330.2143
84556.9,84556.9,84504.8,84512.2,15.898,1343715.056
84512.2,84512.3,84458.5,84458.5,24.193,2043789.8736
84458.5,84466.0,84435.0,84466.0,35.537,3001116.5163
84466.0,84489.8,84411.2,84411.2,32.311,2728835.8286
84411.2,84442.3,84404.3,84435.3,32.374,2732989.0909
84435.3,84435.3,84414.4,84415.2,26.29,2219475.0382
84415.2,84444.6,84411.3,84437.9,33.344,2814904.1166
84437.9,84437.9,84373.0,84392.0,56.605,4777073.9228
84392.0,84436.0,84392.0,84430.4,31.845,2688285.1303
84430.4,84511.9,84430.3,84500.9,49.47,4178531.4716
84500.9,84515.0,84500.8,84515.0,20.538,1735662.3135
84515.0,84525.1,84487.1,84516.1,57.628,4870052.1152
84516.1,84719.1,84516.0,84691.5,105.598,8936030.256
84691.5,84740.6,84637.2,84637.2,35.324,2991761.5324
84637.2,84645.1,84605.3,84605.4,38.277,3238813.0728
84605.4,84650.6,84592.2,84649.7,27.804,2352543.9956
84649.7,84657.6,84624.9,84635.4,13.374,1131997.1358
84635.4,84645.3,84624.4,84624.5,5.747,486400.4862
84624.5,84701.4,84624.4,84686.3,25.551,2163596.4743
84686.3,84771.1,84686.2,84765.0,58.853,4987917.345
84765.0,84809.5,84765.0,84765.9,126.976,10765510.4645
84765.9,84791.2,84765.8,84765.9,29.197,2475358.176
84765.9,84830.3,84756.7,84830.2,32.625,2766222.7786
84830.2,84880.0,84782.4,84785.0,97.342,8257312.9764
