2025-02-03 08:05:00,95076.4,95099.9,94969.0,95045.8,65.545,6228380.9002
2025-02-03 08:06:00,95045.8,95052.0,94924.0,94965.4,121.337,11521641.315
2025-02-03 08:07:00,94965.4,95192.4,94965.3,95192.4,71.16,6765196.9937
2025-02-03 08:08:00,95192.4,95220.0,95132.1,95171.3,53.772,5117837.5085
2025-02-03 08:09:00,95171.3,95270.0,95171.3,95265.7,58.954,5614296.4798
2025-02-03 08:10:00,95265.7,95269.1,95156.6,95182.5,51.877,4938731.8218
2025-02-03 08:11:00,95182.5,95182.5,94982.4,94982.5,47.347,4501430.1657
2025-02-03 08:12:00,94982.5,95166.7,94982.5,95100.5,70.097,6664099.1009
2025-02-03 08:13:00,95100.5,95154.9,95054.3,95146.2,72.294,6875866.536
2025-02-03 08:14:00,95146.2,95336.0,95100.2,95336.0,116.366,11087065.0944
2025-02-03 08:15:00,95336.0,95370.0,95255.6,95293.2,134.321,12805668.6151
2025-02-03 08:16:00,95293.2,95341.0,95149.4,95174.7,106.084,10103360.5303
2025-02-03 08:17:00,95174.7,95181.8,95100.0,95143.2,103.907,9886100.4828
2025-02-03 08:18:00,95143.2,95168.4,95000.0,95026.4,82.0,7796104.1716
2025-02-03 08:19:00,95026.4,95226.7,95000.0,95179.0,97.097,9238158.155
2025-02-03 08:20:00,95179.0,95339.1,95179.0,95339.0,70.567,6722592.3454
2025-02-03 08:21:00,95339.0,95429.4,95280.6,95429.4,139.841,13334473.3973
2025-02-03 08:22:00,95429.4,95492.9,95313.7,95342.7,127.046,12122215.9372
2025-02-03 08:23:00,95342.7,95491.8,95342.6,95407.7,87.91,8390139.1423
2025-02-03 08:24:00,95407.7,95420.0,95287.0,95303.7,49.085,4680668.2526
2025-02-03 08:25:00,95303.7,95414.5,95222.4,95414.4,85.2,8120645.2258
2025-02-03 08:26:00,95414.4,95420.0,95364.0,95393.9,26.893,2565512.2217
2025-02-03 08:27:00,95393.9,95419.3,95309.7,95400.4,56.761,5414203.2919
2025-02-03 08:28:00,95400.4,95400.4,95304.2,95309.8,36.809,3509602.0896
2025-02-03 08:29:00,95309.8,95374.0,95309.8,95330.3,46.606,4443053.0617
2025-02-03 08:30:00,95330.3,95330.3,95076.0,95156.6,192.461,18319383.6672
2025-02-03 08:31:00,95156.6,95254.9,95100.0,95254.9,63.046,5999805.3483
2025-02-03 08:32:00,95254.9,95499.9,95254.9,95481.7,88.709,8462472.8423
2025-02-03 08:33:00,95481.7,95549.0,95350.0,95525.3,102.128,9750648.9412
2025-02-03 08:34:00,95525.3,95533.5,95205.7,95231.3,185.328,17678699.1363
2025-02-03 08:35:00,95231.3,95272.3,95089.2,95169.5,149.404,14216054.5987
2025-02-03 08:36:00,95169.5,95169.5,94936.2,94952.2,153.427,14577765.9808
2025-02-03 08:37:00,94952.2,95158.2,94952.2,95097.4,119.636,11372233.1446
2025-02-03 08:38:00,95097.4,95141.1,94972.9,95020.9,67.416,6407215.8994
2025-02-03 08:39:00,95020.9,95040.0,94970.0,94982.4,29.372,2790464.3006
2025-02-03 08:40:00,94982.4,94982.5,94885.0,94885.1,132.943,12620016.8712
2025-02-03 08:41:00,94885.1,95000.0,94770.1,94960.9,183.191,17376745.2804
2025-02-03 08:42:00,94960.9,95039.9,94934.6,95027.3,52.265,4964533.9816
2025-02-03 08:43:00,95027.3,95027.3,94901.1,94919.1,37.809,3589635.4157
2025-02-03 08:44:00,94919.1,95019.4,94913.6,94968.9,28.444,2701358.0299
2025-02-03 08:45:00,94968.9,95039.9,94930.2,95000.0,45.248,4298502.3442
2025-02-03 08:46:00,95000.0,95024.5,94906.6,94999.9,116.616,11074577.7129
2025-02-03 08:47:00,94999.9,95112.9,94987.7,95112.9,48.394,4599963.7564
2025-02-03 08:48:00,95112.9,95192.4,95044.4,95044.5,60.756,5780009.0806
2025-02-03 08:49:00,95044.5,95172.1,95030.6,95060.1,41.158,3914352.7552
2025-02-03 08:50:00,95060.1,95140.9,95037.8,95065.8,23.505,2234984.1425
2025-02-03 08:51:00,95065.8,95065.8,94925.4,94975.2,60.432,5739678.7536
2025-02-03 08:52:00,94975.2,95126.8,94974.7,95089.7,35.317,3356980.4726
2025-02-03 08:53:00,95089.7,95160.0,95066.1,95084.6,50.209,4775466.6788
2025-02-03 08:54:00,95084.6,95230.1,95065.5,95230.1,66.166,6295589.651
2025-02-03 08:55:00,95230.1,95275.8,95196.6,95246.9,59.072,5626413.3191
2025-02-03 08:56:00,95246.9,95280.4,95178.6,95178.6,42.362,4034176.6734
2025-02-03 08:57:00,95178.6,95247.0,95140.0,95244.9,30.179,2872692.6283
2025-02-03 08:58:00,95244.9,95354.2,95237.4,95354.2,60.134,5730468.4973
2025-02-03 08:59:00,95354.2,95357.0,95255.9,95278.3,48.238,4597032.2447
2025-02-03 09:00:00,95278.3,95349.8,95204.1,95263.2,161.591,15396288.6632
2025-02-03 09:01:00,95263.2,95443.3,95250.0,95442.8,69.589,6637075.5969
2025-02-03 09:02:00,95442.8,95686.4,95442.8,95684.1,268.2,25634551.2371
2025-02-03 09:03:00,95684.1,95741.6,95596.9,95735.2,124.432,11905312.3404
2025-02-03 09:04:00,95735.2,95735.2,95590.0,95590.0,112.286,10742084.3487
2025-02-03 09:05:00,95590.0,95699.8,95515.4,95644.5,86.827,8302838.2686
2025-02-03 09:06:00,95644.5,95705.1,95505.0,95578.4,72.477,6927708.1655
2025-02-03 09:07:00,95578.4,95780.1,95576.2,95780.1,107.944,10330194.3397
2025-02-03 09:08:00,95780.1,95800.0,95712.5,95742.6,96.243,9216449.2491
2025-02-03 09:09:00,95742.6,95746.8,95646.9,95683.7,75.426,7218385.2789
2025-02-03 09:10:00,95683.7,95742.5,95604.2,95667.0,160.557,15361435.809
2025-02-03 09:11:00,95667.0,95667.0,95587.0,95618.3,45.24,4325957.2693
2025-02-03 09:12:00,95618.3,95787.8,95581.7,95786.3,114.431,10951696.9254
2025-02-03 09:13:00,95786.3,95799.3,95732.4,95787.9,53.653,5138362.2312
2025-02-03 09:14:00,95787.9,95836.1,95728.2,95736.1,71.411,6840234.6482
2025-02-03 09:15:00,95736.1,95738.7,95589.1,95645.3,44.39,4246358.8408
2025-02-03 09:16:00,95645.3,95645.4,95529.7,95596.6,83.423,7972960.9931
2025-02-03 09:17:00,95596.6,95596.6,95339.5,95357.7,249.948,23853408.2135
2025-02-03 09:18:00,95357.7,95407.1,95293.5,95343.7,57.4,5473323.0554
2025-02-03 09:19:00,95343.7,95374.6,95270.0,95288.4,74.157,7068131.3526
2025-02-03 09:20:00,95288.4,95371.2,95202.0,95314.7,271.173,25836024.8321
2025-02-03 09:21:00,95314.7,95429.6,95299.3,95410.9,50.52,4819245.6782
2025-02-03 09:22:00,95410.9,95500.0,95410.9,95499.7,79.421,7581170.6623
2025-02-03 09:23:00,95499.7,95635.5,95499.7,95565.7,79.205,7569336.3602
2025-02-03 09:24:00,95565.7,95681.3,95509.6,95674.4,51.028,4878698.6412
2025-02-03 09:25:00,95674.4,95700.0,95611.4,95642.6,48.045,4596235.8782
2025-02-03 09:26:00,95642.6,95662.4,95458.9,95494.7,39.355,3759304.7514
2025-02-03 09:27:00,95494.7,95885.5,95480.5,95838.8,616.448,59013223.3681
2025-02-03 09:28:00,95838.8,95882.6,95795.9,95835.5,134.439,12884202.3162
2025-02-03 09:29:00,95835.5,95884.6,95793.4,95823.9,118.677,11373770.8203
2025-02-03 09:30:00,95823.9,95865.9,95741.4,95820.4,126.587,12128693.837
2025-02-03 09:31:00,95820.4,95846.5,95773.6,95776.1,42.63,4084745.0855
2025-02-03 09:32:00,95776.1,95805.0,95702.8,95713.0,74.992,7179930.5643
2025-02-03 09:33:00,95713.0,95741.4,95640.0,95674.1,78.932,7553892.5066
2025-02-03 09:34:00,95674.1,95763.9,95673.5,95734.1,26.291,2516705.7661
2025-02-03 09:35:00,95734.1,95734.2,95607.5,95703.9,66.806,6389887.8559
2025-02-03 09:36:00,95703.9,95703.9,95602.2,95646.3,29.89,2858995.741
2025-02-03 09:37:00,95646.3,95714.1,95646.3,95668.2,16.825,1609751.5851
2025-02-03 09:38:00,95668.2,95682.9,95570.5,95666.7,50.147,4795163.2405
2025-02-03 09:39:00,95666.7,95666.7,95532.6,95606.0,29.111,2782189.8826
2025-02-03 09:40:00,95606.0,95659.3,95563.6,95563.6,40.3,3853679.7968
2025-02-03 09:41:00,95563.6,95595.9,95502.7,95564.1,47.82,4568879.3123
2025-02-03 09:42:00,95564.1,95573.5,95464.7,95504.8,56.255,5372827.2075
2025-02-03 09:43:00,95504.8,95640.2,95456.0,95618.4,58.672,5606826.4824
2025-02-03 09:44:00,95618.4,95682.3,95584.0,95674.1,41.293,3948902.8791
2025-02-03 09:45:00,95674.1,95675.3,95593.6,95593.7,32.315,3090589.2252
2025-02-03 09:46:00,95593.7,95620.0,95532.1,95542.2,47.402,4530847.7006
2025-02-03 09:47:00,95542.2,95643.8,95467.6,95605.2,36.054,3444673.8549
2025-02-03 09:48:00,95605.2,95670.6,95596.7,95614.6,17.507,1674195.6724
